desc1,desc2,value,date
Fats,Margarine,20,1999
Fats,Margarine,22,2000
Fats,Margarine,13,2001
Fats,Margarine,13,2002
Fats,Margarine,12,2003
Fats,Margarine,11,2004
Fats,Margarine,20,2005
Fats,Margarine,18,2006
Fats,Margarine,19,2007
Fats,Margarine,22,2008
Fats,Margarine,24,2009
Fats,Margarine,23,2010
Fats,Margarine,20,2011
Fats,Margarine,24,2012
Fats,Margarine,23,2013
Fats,Margarine,18,2014
Fats,"Lard, cooking fat",58,1974
Fats,"Lard, cooking fat",62,1975
Fats,"Lard, cooking fat",59,1976
Fats,"Lard, cooking fat",59,1977
Fats,"Lard, cooking fat",60,1978
Fats,"Lard, cooking fat",59,1979
Fats,"Lard, cooking fat",57,1980
Fats,"Lard, cooking fat",57,1981
Fats,"Lard, cooking fat",55,1982
Fats,"Lard, cooking fat",54,1983
Fats,"Lard, cooking fat",48,1984
Fats,"Lard, cooking fat",45,1985
Fats,"Lard, cooking fat",43,1986
Fats,"Lard, cooking fat",36,1987
Fats,"Lard, cooking fat",32,1988
Fats,"Lard, cooking fat",28,1989
Fats,"Lard, cooking fat",25,1990
Fats,"Lard, cooking fat",19,1991
Fats,"Lard, cooking fat",18,1992
Fats,"Lard, cooking fat",17,1993
Fats,"Lard, cooking fat",16,1994
Fats,"Lard, cooking fat",14,1995
Fats,"Lard, cooking fat",13,1996
Fats,"Lard, cooking fat",10,1997
Fats,"Lard, cooking fat",9,1998
Fats,"Lard, cooking fat",8,1999
Fats,"Lard, cooking fat",7,2000
Fats,"Lard, cooking fat",6,2001
Fats,"Lard, cooking fat",5,2002
Fats,"Lard, cooking fat",5,2003
Fats,"Lard, cooking fat",4,2004
Fats,"Lard, cooking fat",4,2005
Fats,"Lard, cooking fat",4,2006
Fats,"Lard, cooking fat",3,2007
Fats,"Lard, cooking fat",3,2008
Fats,"Lard, cooking fat",3,2009
Fats,"Lard, cooking fat",3,2010
Fats,"Lard, cooking fat",2,2011
Fats,"Lard, cooking fat",2,2012
Fats,"Lard, cooking fat",2,2013
Fats,"Lard, cooking fat",2,2014
Fats,Vegetable and salad oils,22,1974
Fats,Vegetable and salad oils,19,1975
Fats,Vegetable and salad oils,18,1976
Fats,Vegetable and salad oils,19,1977
Fats,Vegetable and salad oils,24,1978
Fats,Vegetable and salad oils,22,1979
Fats,Vegetable and salad oils,32,1980
Fats,Vegetable and salad oils,27,1981
Fats,Vegetable and salad oils,31,1982
Fats,Vegetable and salad oils,30,1983
Fats,Vegetable and salad oils,31,1984
Fats,Vegetable and salad oils,31,1985
Fats,Vegetable and salad oils,41,1986
Fats,Vegetable and salad oils,42,1987
Fats,Vegetable and salad oils,43,1988
Fats,Vegetable and salad oils,44,1989
Fats,Vegetable and salad oils,46,1990
Fats,Vegetable and salad oils,46,1991
Fats,Vegetable and salad oils,52,1992
Fats,Vegetable and salad oils,49,1993
Fats,Vegetable and salad oils,52,1994
Fats,Vegetable and salad oils,52,1995
Fats,Vegetable and salad oils,59,1996
Fats,Vegetable and salad oils,52,1997
Fats,Vegetable and salad oils,52,1998
Fats,Vegetable and salad oils,49,1999
Fats,Vegetable and salad oils,50,2000
Fats,Vegetable and salad oils,58,2001
Fats,Vegetable and salad oils,56,2002
Fats,Vegetable and salad oils,55,2003
Fats,Vegetable and salad oils,55,2004
Fats,Vegetable and salad oils,58,2005
Fats,Vegetable and salad oils,59,2006
Fats,Vegetable and salad oils,57,2007
Fats,Vegetable and salad oils,60,2008
Fats,Vegetable and salad oils,60,2009
Fats,Vegetable and salad oils,60,2010
Fats,Vegetable and salad oils,54,2011
Fats,Vegetable and salad oils,61,2012
Fats,Vegetable and salad oils,58,2013
Fats,Vegetable and salad oils,52,2014
Fats,All other fats,10,1974
Fats,All other fats,9,1975
Fats,All other fats,9,1976
Fats,All other fats,9,1977
Fats,All other fats,10,1978
Fats,All other fats,11,1979
Fats,All other fats,14,1980
Fats,All other fats,17,1981
Fats,All other fats,20,1982
Fats,All other fats,19,1983
Fats,All other fats,23,1984
Fats,All other fats,29,1985
Fats,All other fats,41,1986
Fats,All other fats,41,1987
Fats,All other fats,48,1988
Fats,All other fats,57,1989
Fats,All other fats,55,1990
Fats,All other fats,57,1991
Fats,All other fats,64,1992
Fats,All other fats,63,1993
Fats,All other fats,85,1994
Fats,All other fats,83,1995
Fats,All other fats,89,1996
Fats,All other fats,86,1997
Fats,All other fats,78,1998
Fats,All other fats,80,1999
Fats,All other fats,77,2000
Fats,All other fats,79,2001
Fats,All other fats,78,2002
Fats,All other fats,79,2003
Fats,All other fats,77,2004
Fats,All other fats,63,2005
Fats,All other fats,64,2006
Fats,All other fats,61,2007
Fats,All other fats,59,2008
Fats,All other fats,55,2009
Fats,All other fats,57,2010
Fats,All other fats,53,2011
Fats,All other fats,50,2012
Fats,All other fats,45,2013
Fats,All other fats,46,2014
Sugar and preserves,Sugar,458,1974
Sugar and preserves,Sugar,394,1975
Sugar and preserves,Sugar,427,1976
Sugar and preserves,Sugar,423,1977
Sugar and preserves,Sugar,415,1978
Sugar and preserves,Sugar,405,1979
Sugar and preserves,Sugar,392,1980
Sugar and preserves,Sugar,387,1981
Sugar and preserves,Sugar,361,1982
Sugar and preserves,Sugar,344,1983
Sugar and preserves,Sugar,320,1984
Sugar and preserves,Sugar,294,1985
Sugar and preserves,Sugar,282,1986
Sugar and preserves,Sugar,262,1987
Sugar and preserves,Sugar,243,1988
Sugar and preserves,Sugar,226,1989
Sugar and preserves,Sugar,211,1990
Sugar and preserves,Sugar,206,1991
Sugar and preserves,Sugar,193,1992
Sugar and preserves,Sugar,186,1993
Sugar and preserves,Sugar,178,1994
Sugar and preserves,Sugar,169,1995
Sugar and preserves,Sugar,177,1996
Sugar and preserves,Sugar,157,1997
Sugar and preserves,Sugar,146,1998
Sugar and preserves,Sugar,132,1999
Sugar and preserves,Sugar,130,2000
Sugar and preserves,Sugar,112,2001
Sugar and preserves,Sugar,111,2002
Sugar and preserves,Sugar,102,2003
Sugar and preserves,Sugar,99,2004
Sugar and preserves,Sugar,94,2005
Sugar and preserves,Sugar,92,2006
Sugar and preserves,Sugar,92,2007
Sugar and preserves,Sugar,93,2008
Sugar and preserves,Sugar,90,2009
Sugar and preserves,Sugar,90,2010
Sugar and preserves,Sugar,93,2011
Sugar and preserves,Sugar,91,2012
Sugar and preserves,Sugar,91,2013
Sugar and preserves,Sugar,78,2014
Sugar and preserves,Jams and fruit curds,36,1974
Sugar and preserves,Jams and fruit curds,37,1975
Sugar and preserves,Jams and fruit curds,35,1976
Sugar and preserves,Jams and fruit curds,35,1977
Sugar and preserves,Jams and fruit curds,32,1978
Sugar and preserves,Jams and fruit curds,32,1979
Sugar and preserves,Jams and fruit curds,29,1980
Sugar and preserves,Jams and fruit curds,29,1981
Sugar and preserves,Jams and fruit curds,30,1982
Sugar and preserves,Jams and fruit curds,30,1983
Sugar and preserves,Jams and fruit curds,28,1984
Sugar and preserves,Jams and fruit curds,26,1985
Sugar and preserves,Jams and fruit curds,29,1986
Sugar and preserves,Jams and fruit curds,27,1987
Sugar and preserves,Jams and fruit curds,26,1988
Sugar and preserves,Jams and fruit curds,24,1989
Sugar and preserves,Jams and fruit curds,25,1990
Sugar and preserves,Jams and fruit curds,26,1991
Sugar and preserves,Jams and fruit curds,22,1992
Sugar and preserves,Jams and fruit curds,21,1993
Sugar and preserves,Jams and fruit curds,21,1994
Sugar and preserves,Jams and fruit curds,20,1995
Sugar and preserves,Jams and fruit curds,21,1996
Sugar and preserves,Jams and fruit curds,21,1997
Sugar and preserves,Jams and fruit curds,18,1998
Sugar and preserves,Jams and fruit curds,17,1999
Sugar and preserves,Jams and fruit curds,17,2000
Sugar and preserves,Jams and fruit curds,16,2001
Sugar and preserves,Jams and fruit curds,16,2002
Sugar and preserves,Jams and fruit curds,15,2003
Sugar and preserves,Jams and fruit curds,16,2004
Sugar and preserves,Jams and fruit curds,16,2005
Sugar and preserves,Jams and fruit curds,16,2006
Sugar and preserves,Jams and fruit curds,15,2007
Sugar and preserves,Jams and fruit curds,15,2008
Sugar and preserves,Jams and fruit curds,15,2009
Sugar and preserves,Jams and fruit curds,16,2010
Sugar and preserves,Jams and fruit curds,15,2011
Sugar and preserves,Jams and fruit curds,14,2012
Sugar and preserves,Jams and fruit curds,14,2013
Sugar and preserves,Jams and fruit curds,14,2014
Sugar and preserves,Marmalade,27,1974
Sugar and preserves,Marmalade,26,1975
Sugar and preserves,Marmalade,23,1976
Sugar and preserves,Marmalade,25,1977
Sugar and preserves,Marmalade,21,1978
Sugar and preserves,Marmalade,22,1979
Sugar and preserves,Marmalade,22,1980
Sugar and preserves,Marmalade,22,1981
Sugar and preserves,Marmalade,20,1982
Sugar and preserves,Marmalade,21,1983
Sugar and preserves,Marmalade,21,1984
Sugar and preserves,Marmalade,19,1985
Sugar and preserves,Marmalade,20,1986
Sugar and preserves,Marmalade,19,1987
Sugar and preserves,Marmalade,19,1988
Sugar and preserves,Marmalade,18,1989
Sugar and preserves,Marmalade,17,1990
Sugar and preserves,Marmalade,19,1991
Sugar and preserves,Marmalade,17,1992
Sugar and preserves,Marmalade,16,1993
Sugar and preserves,Marmalade,18,1994
Sugar and preserves,Marmalade,16,1995
Sugar and preserves,Marmalade,15,1996
Sugar and preserves,Marmalade,15,1997
Sugar and preserves,Marmalade,15,1998
Sugar and preserves,Marmalade,14,1999
Sugar and preserves,Marmalade,13,2000
Sugar and preserves,Marmalade,11,2001
Sugar and preserves,Marmalade,11,2002
Sugar and preserves,Marmalade,11,2003
Sugar and preserves,Marmalade,10,2004
Sugar and preserves,Marmalade,11,2005
Sugar and preserves,Marmalade,9,2006
Sugar and preserves,Marmalade,9,2007
Sugar and preserves,Marmalade,10,2008
Sugar and preserves,Marmalade,9,2009
Sugar and preserves,Marmalade,9,2010
Sugar and preserves,Marmalade,8,2011
Sugar and preserves,Marmalade,8,2012
Sugar and preserves,Marmalade,7,2013
Sugar and preserves,Marmalade,6,2014
Sugar and preserves,"Syrup, treacle",8,1974
Sugar and preserves,"Syrup, treacle",7,1975
Sugar and preserves,"Syrup, treacle",8,1976
Sugar and preserves,"Syrup, treacle",8,1977
Sugar and preserves,"Syrup, treacle",7,1978
Sugar and preserves,"Syrup, treacle",7,1979
Sugar and preserves,"Syrup, treacle",6,1980
Sugar and preserves,"Syrup, treacle",6,1981
Sugar and preserves,"Syrup, treacle",5,1982
Sugar and preserves,"Syrup, treacle",6,1983
Sugar and preserves,"Syrup, treacle",4,1984
Sugar and preserves,"Syrup, treacle",5,1985
Sugar and preserves,"Syrup, treacle",5,1986
Sugar and preserves,"Syrup, treacle",5,1987
Sugar and preserves,"Syrup, treacle",5,1988
Sugar and preserves,"Syrup, treacle",4,1989
Sugar and preserves,"Syrup, treacle",5,1990
Sugar and preserves,"Syrup, treacle",5,1991
Sugar and preserves,"Syrup, treacle",3,1992
Sugar and preserves,"Syrup, treacle",3,1993
Sugar and preserves,"Syrup, treacle",3,1994
Sugar and preserves,"Syrup, treacle",3,1995
Sugar and preserves,"Syrup, treacle",4,1996
Sugar and preserves,"Syrup, treacle",3,1997
Sugar and preserves,"Syrup, treacle",2,1998
Sugar and preserves,"Syrup, treacle",3,1999
Sugar and preserves,"Syrup, treacle",3,2000
Sugar and preserves,"Syrup, treacle",3,2001
Sugar and preserves,"Syrup, treacle",3,2002
Sugar and preserves,"Syrup, treacle",3,2003
Sugar and preserves,"Syrup, treacle",3,2004
Sugar and preserves,"Syrup, treacle",3,2005
Sugar and preserves,"Syrup, treacle",3,2006
Sugar and preserves,"Syrup, treacle",3,2007
Sugar and preserves,"Syrup, treacle",3,2008
Sugar and preserves,"Syrup, treacle",4,2009
Sugar and preserves,"Syrup, treacle",4,2010
Sugar and preserves,"Syrup, treacle",4,2011
Sugar and preserves,"Syrup, treacle",4,2012
Sugar and preserves,"Syrup, treacle",4,2013
Sugar and preserves,"Syrup, treacle",3,2014
Sugar and preserves,Honey,5,1974
Sugar and preserves,Honey,5,1975
Sugar and preserves,Honey,6,1976
Sugar and preserves,Honey,4,1977
Sugar and preserves,Honey,6,1978
Sugar and preserves,Honey,6,1979
Sugar and preserves,Honey,6,1980
Sugar and preserves,Honey,6,1981
Sugar and preserves,Honey,6,1982
Sugar and preserves,Honey,6,1983
Sugar and preserves,Honey,7,1984
Sugar and preserves,Honey,7,1985
Sugar and preserves,Honey,7,1986
Sugar and preserves,Honey,7,1987
Sugar and preserves,Honey,7,1988
Sugar and preserves,Honey,7,1989
Sugar and preserves,Honey,6,1990
Sugar and preserves,Honey,6,1991
Sugar and preserves,Honey,7,1992
Sugar and preserves,Honey,6,1993
Sugar and preserves,Honey,5,1994
Sugar and preserves,Honey,5,1995
Sugar and preserves,Honey,5,1996
Sugar and preserves,Honey,6,1997
Sugar and preserves,Honey,5,1998
Sugar and preserves,Honey,4,1999
Sugar and preserves,Honey,4,2000
Sugar and preserves,Honey,5,2001
Sugar and preserves,Honey,4,2002
Sugar and preserves,Honey,4,2003
Sugar and preserves,Honey,5,2004
Sugar and preserves,Honey,6,2005
Sugar and preserves,Honey,6,2006
Sugar and preserves,Honey,6,2007
Sugar and preserves,Honey,6,2008
Sugar and preserves,Honey,6,2009
Sugar and preserves,Honey,7,2010
Sugar and preserves,Honey,6,2011
Sugar and preserves,Honey,6,2012
Sugar and preserves,Honey,7,2013
Sugar and preserves,Honey,7,2014
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3308,1974
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3246,1975
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3027,1976
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3170,1977
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3367,1978
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3372,1979
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3419,1980
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3455,1981
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3377,1982
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3392,1983
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3332,1984
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3372,1985
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3536,1986
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3485,1987
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3477,1988
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3461,1989
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3370,1990
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3393,1991
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3352,1992
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3326,1993
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3284,1994
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3296,1995
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3385,1996
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3367,1997
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3328,1998
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3268,1999
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3338,2000
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3163,2001
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3180,2002
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3133,2003
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3096,2004
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3290,2005
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3265,2006
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3202,2007
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3093,2008
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",3007,2009
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",2982,2010
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",2986,2011
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",2917,2012
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",2898,2013
"Fresh and processed fruit and vegetables, including potatoes","Fresh and processed fruit and vegetables, including potatoes",2846,2014
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2578,1974
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2508,1975
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2266,1976
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2445,1977
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2618,1978
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2575,1979
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2562,1980
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2602,1981
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2552,1982
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2517,1983
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2480,1984
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2547,1985
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2595,1986
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2533,1987
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2502,1988
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2472,1989
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2408,1990
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2368,1991
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2352,1992
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2317,1993
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2245,1994
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2227,1995
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2297,1996
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2235,1997
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2172,1998
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2137,1999
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2149,2000
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",2006,2001
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",1973,2002
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",1943,2003
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",1927,2004
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",1998,2005
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",1952,2006
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",1921,2007
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",1894,2008
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",1864,2009
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",1849,2010
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",1836,2011
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",1810,2012
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",1783,2013
"Fresh and processed vegetables, including potatoes","Fresh and processed vegetables, including potatoes",1751,2014
