desc1,desc2,value,date
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",4,2008
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,2009
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,2010
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,2011
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",1,2012
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,2013
Non-carcase meat and meat products,"Other fresh, chilled and frozen meat",2,2014
Non-carcase meat and meat products,"Sausages, uncooked - pork",59,1974
Non-carcase meat and meat products,"Sausages, uncooked - pork",54,1975
Non-carcase meat and meat products,"Sausages, uncooked - pork",57,1976
Non-carcase meat and meat products,"Sausages, uncooked - pork",59,1977
Non-carcase meat and meat products,"Sausages, uncooked - pork",55,1978
Non-carcase meat and meat products,"Sausages, uncooked - pork",57,1979
Non-carcase meat and meat products,"Sausages, uncooked - pork",54,1980
Non-carcase meat and meat products,"Sausages, uncooked - pork",55,1981
Non-carcase meat and meat products,"Sausages, uncooked - pork",53,1982
Non-carcase meat and meat products,"Sausages, uncooked - pork",49,1983
Non-carcase meat and meat products,"Sausages, uncooked - pork",43,1984
Non-carcase meat and meat products,"Sausages, uncooked - pork",42,1985
Non-carcase meat and meat products,"Sausages, uncooked - pork",38,1986
Non-carcase meat and meat products,"Sausages, uncooked - pork",38,1987
Non-carcase meat and meat products,"Sausages, uncooked - pork",35,1988
Non-carcase meat and meat products,"Sausages, uncooked - pork",35,1989
Non-carcase meat and meat products,"Sausages, uncooked - pork",35,1990
Non-carcase meat and meat products,"Sausages, uncooked - pork",42,1991
Non-carcase meat and meat products,"Sausages, uncooked - pork",39,1992
Non-carcase meat and meat products,"Sausages, uncooked - pork",40,1993
Non-carcase meat and meat products,"Sausages, uncooked - pork",40,1994
Non-carcase meat and meat products,"Sausages, uncooked - pork",43,1995
Non-carcase meat and meat products,"Sausages, uncooked - pork",52,1996
Non-carcase meat and meat products,"Sausages, uncooked - pork",54,1997
Non-carcase meat and meat products,"Sausages, uncooked - pork",52,1998
Non-carcase meat and meat products,"Sausages, uncooked - pork",48,1999
Non-carcase meat and meat products,"Sausages, uncooked - pork",52,2000
Non-carcase meat and meat products,"Sausages, uncooked - pork",54,2001
Non-carcase meat and meat products,"Sausages, uncooked - pork",57,2002
Non-carcase meat and meat products,"Sausages, uncooked - pork",62,2003
Non-carcase meat and meat products,"Sausages, uncooked - pork",61,2004
Non-carcase meat and meat products,"Sausages, uncooked - pork",58,2005
Non-carcase meat and meat products,"Sausages, uncooked - pork",59,2006
Non-carcase meat and meat products,"Sausages, uncooked - pork",59,2007
Non-carcase meat and meat products,"Sausages, uncooked - pork",58,2008
Non-carcase meat and meat products,"Sausages, uncooked - pork",61,2009
Non-carcase meat and meat products,"Sausages, uncooked - pork",62,2010
Non-carcase meat and meat products,"Sausages, uncooked - pork",59,2011
Non-carcase meat and meat products,"Sausages, uncooked - pork",62,2012
Non-carcase meat and meat products,"Sausages, uncooked - pork",57,2013
Non-carcase meat and meat products,"Sausages, uncooked - pork",55,2014
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",48,1974
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",45,1975
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",45,1976
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",48,1977
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",54,1978
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",50,1979
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",46,1980
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",49,1981
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",50,1982
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",53,1983
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",50,1984
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",50,1985
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",46,1986
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",44,1987
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",41,1988
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",43,1989
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",39,1990
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",25,1991
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",27,1992
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",25,1993
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",27,1994
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",25,1995
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",17,1996
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",15,1997
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",14,1998
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",15,1999
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",14,2000
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",12,2001
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",9,2002
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",8,2003
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",6,2004
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",6,2005
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",6,2006
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",5,2007
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",4,2008
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",4,2009
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",4,2010
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",5,2011
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",4,2012
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",4,2013
Non-carcase meat and meat products,"Sausages, uncooked - beef and other sausages",4,2014
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",21,1974
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",24,1975
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",23,1976
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",24,1977
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",24,1978
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",23,1979
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",21,1980
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",25,1981
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",23,1982
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",24,1983
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",22,1984
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",21,1985
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",21,1986
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",20,1987
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",19,1988
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",18,1989
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",18,1990
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",18,1991
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",18,1992
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",19,1993
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",22,1994
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",22,1995
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",23,1996
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",23,1997
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",24,1998
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",21,1999
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",23,2000
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",45,2001
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",50,2002
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",35,2003
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",33,2004
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",24,2005
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",26,2006
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",23,2007
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",23,2008
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",23,2009
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",24,2010
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",24,2011
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",22,2012
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",21,2013
Non-carcase meat and meat products,"Meat pies and sausage rolls, ready to eat",20,2014
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",27,1974
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",27,1975
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",27,1976
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",19,1977
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",21,1978
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",22,1979
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",21,1980
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",20,1981
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",23,1982
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",25,1983
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",24,1984
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",24,1985
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",27,1986
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",28,1987
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",28,1988
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",26,1989
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",25,1990
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",28,1991
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",34,1992
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",31,1993
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",33,1994
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",33,1995
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",28,1996
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",29,1997
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",29,1998
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",30,1999
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",30,2000
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",35,2001
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",30,2002
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",44,2003
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",43,2004
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",53,2005
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",49,2006
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",50,2007
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",49,2008
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",49,2009
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",52,2010
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",48,2011
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",46,2012
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",43,2013
Non-carcase meat and meat products,"Meat pies, pasties and puddings, frozen or not frozen",41,2014
Non-carcase meat and meat products,"Burgers, frozen or not frozen",11,1974
Non-carcase meat and meat products,"Burgers, frozen or not frozen",14,1975
Non-carcase meat and meat products,"Burgers, frozen or not frozen",17,1976
Non-carcase meat and meat products,"Burgers, frozen or not frozen",24,1977
Non-carcase meat and meat products,"Burgers, frozen or not frozen",25,1978
Non-carcase meat and meat products,"Burgers, frozen or not frozen",26,1979
Non-carcase meat and meat products,"Burgers, frozen or not frozen",28,1980
Non-carcase meat and meat products,"Burgers, frozen or not frozen",28,1981
Non-carcase meat and meat products,"Burgers, frozen or not frozen",32,1982
Non-carcase meat and meat products,"Burgers, frozen or not frozen",24,1983
Non-carcase meat and meat products,"Burgers, frozen or not frozen",28,1984
Non-carcase meat and meat products,"Burgers, frozen or not frozen",30,1985
Non-carcase meat and meat products,"Burgers, frozen or not frozen",27,1986
Non-carcase meat and meat products,"Burgers, frozen or not frozen",29,1987
Non-carcase meat and meat products,"Burgers, frozen or not frozen",27,1988
Non-carcase meat and meat products,"Burgers, frozen or not frozen",27,1989
Non-carcase meat and meat products,"Burgers, frozen or not frozen",27,1990
Non-carcase meat and meat products,"Burgers, frozen or not frozen",27,1991
Non-carcase meat and meat products,"Burgers, frozen or not frozen",28,1992
Non-carcase meat and meat products,"Burgers, frozen or not frozen",30,1993
Non-carcase meat and meat products,"Burgers, frozen or not frozen",30,1994
Non-carcase meat and meat products,"Burgers, frozen or not frozen",30,1995
Non-carcase meat and meat products,"Burgers, frozen or not frozen",24,1996
Non-carcase meat and meat products,"Burgers, frozen or not frozen",22,1997
Non-carcase meat and meat products,"Burgers, frozen or not frozen",23,1998
Non-carcase meat and meat products,"Burgers, frozen or not frozen",23,1999
Non-carcase meat and meat products,"Burgers, frozen or not frozen",24,2000
Non-carcase meat and meat products,"Burgers, frozen or not frozen",23,2001
Non-carcase meat and meat products,"Burgers, frozen or not frozen",21,2002
Non-carcase meat and meat products,"Burgers, frozen or not frozen",23,2003
Non-carcase meat and meat products,"Burgers, frozen or not frozen",21,2004
Non-carcase meat and meat products,"Burgers, frozen or not frozen",20,2005
Non-carcase meat and meat products,"Burgers, frozen or not frozen",21,2006
Non-carcase meat and meat products,"Burgers, frozen or not frozen",20,2007
Non-carcase meat and meat products,"Burgers, frozen or not frozen",21,2008
Non-carcase meat and meat products,"Burgers, frozen or not frozen",20,2009
Non-carcase meat and meat products,"Burgers, frozen or not frozen",22,2010
Non-carcase meat and meat products,"Burgers, frozen or not frozen",21,2011
Non-carcase meat and meat products,"Burgers, frozen or not frozen",18,2012
Non-carcase meat and meat products,"Burgers, frozen or not frozen",18,2013
Non-carcase meat and meat products,"Burgers, frozen or not frozen",18,2014
Non-carcase meat and meat products,Ready meals and convenience meat products,27,1974
Non-carcase meat and meat products,Ready meals and convenience meat products,28,1975
Non-carcase meat and meat products,Ready meals and convenience meat products,30,1976
Non-carcase meat and meat products,Ready meals and convenience meat products,47,1977
Non-carcase meat and meat products,Ready meals and convenience meat products,51,1978
Non-carcase meat and meat products,Ready meals and convenience meat products,52,1979
Non-carcase meat and meat products,Ready meals and convenience meat products,53,1980
Non-carcase meat and meat products,Ready meals and convenience meat products,52,1981
Non-carcase meat and meat products,Ready meals and convenience meat products,58,1982
Non-carcase meat and meat products,Ready meals and convenience meat products,63,1983
Non-carcase meat and meat products,Ready meals and convenience meat products,65,1984
Non-carcase meat and meat products,Ready meals and convenience meat products,68,1985
Non-carcase meat and meat products,Ready meals and convenience meat products,73,1986
Non-carcase meat and meat products,Ready meals and convenience meat products,77,1987
Non-carcase meat and meat products,Ready meals and convenience meat products,77,1988
Non-carcase meat and meat products,Ready meals and convenience meat products,80,1989
Non-carcase meat and meat products,Ready meals and convenience meat products,79,1990
Non-carcase meat and meat products,Ready meals and convenience meat products,87,1991
Non-carcase meat and meat products,Ready meals and convenience meat products,89,1992
Non-carcase meat and meat products,Ready meals and convenience meat products,97,1993
Non-carcase meat and meat products,Ready meals and convenience meat products,104,1994
Non-carcase meat and meat products,Ready meals and convenience meat products,106,1995
Non-carcase meat and meat products,Ready meals and convenience meat products,108,1996
Non-carcase meat and meat products,Ready meals and convenience meat products,117,1997
Non-carcase meat and meat products,Ready meals and convenience meat products,121,1998
Non-carcase meat and meat products,Ready meals and convenience meat products,129,1999
Non-carcase meat and meat products,Ready meals and convenience meat products,150,2000
Non-carcase meat and meat products,Ready meals and convenience meat products,145,2001
Non-carcase meat and meat products,Ready meals and convenience meat products,157,2002
Non-carcase meat and meat products,Ready meals and convenience meat products,155,2003
Non-carcase meat and meat products,Ready meals and convenience meat products,155,2004
Non-carcase meat and meat products,Ready meals and convenience meat products,152,2005
Non-carcase meat and meat products,Ready meals and convenience meat products,146,2006
Non-carcase meat and meat products,Ready meals and convenience meat products,148,2007
Non-carcase meat and meat products,Ready meals and convenience meat products,145,2008
Non-carcase meat and meat products,Ready meals and convenience meat products,151,2009
Non-carcase meat and meat products,Ready meals and convenience meat products,161,2010
Non-carcase meat and meat products,Ready meals and convenience meat products,157,2011
Non-carcase meat and meat products,Ready meals and convenience meat products,164,2012
Non-carcase meat and meat products,Ready meals and convenience meat products,164,2013
Non-carcase meat and meat products,Ready meals and convenience meat products,163,2014
Non-carcase meat and meat products,Pate and delicatessen type sausage,6,1974
Non-carcase meat and meat products,Pate and delicatessen type sausage,6,1975
Non-carcase meat and meat products,Pate and delicatessen type sausage,6,1976
Non-carcase meat and meat products,Pate and delicatessen type sausage,8,1977
Non-carcase meat and meat products,Pate and delicatessen type sausage,12,1978
Non-carcase meat and meat products,Pate and delicatessen type sausage,13,1979
Non-carcase meat and meat products,Pate and delicatessen type sausage,17,1980
Non-carcase meat and meat products,Pate and delicatessen type sausage,16,1981
Non-carcase meat and meat products,Pate and delicatessen type sausage,16,1982
Non-carcase meat and meat products,Pate and delicatessen type sausage,16,1983
Non-carcase meat and meat products,Pate and delicatessen type sausage,16,1984
Non-carcase meat and meat products,Pate and delicatessen type sausage,16,1985
Non-carcase meat and meat products,Pate and delicatessen type sausage,17,1986
Non-carcase meat and meat products,Pate and delicatessen type sausage,18,1987
Non-carcase meat and meat products,Pate and delicatessen type sausage,17,1988
Non-carcase meat and meat products,Pate and delicatessen type sausage,17,1989
Non-carcase meat and meat products,Pate and delicatessen type sausage,15,1990
Non-carcase meat and meat products,Pate and delicatessen type sausage,16,1991
Non-carcase meat and meat products,Pate and delicatessen type sausage,16,1992
Non-carcase meat and meat products,Pate and delicatessen type sausage,17,1993
Non-carcase meat and meat products,Pate and delicatessen type sausage,16,1994
Non-carcase meat and meat products,Pate and delicatessen type sausage,17,1995
Non-carcase meat and meat products,Pate and delicatessen type sausage,18,1996
Non-carcase meat and meat products,Pate and delicatessen type sausage,17,1997
Non-carcase meat and meat products,Pate and delicatessen type sausage,15,1998
Non-carcase meat and meat products,Pate and delicatessen type sausage,15,1999
Non-carcase meat and meat products,Pate and delicatessen type sausage,18,2000
Non-carcase meat and meat products,Pate and delicatessen type sausage,15,2001
Non-carcase meat and meat products,Pate and delicatessen type sausage,12,2002
Non-carcase meat and meat products,Pate and delicatessen type sausage,15,2003
Non-carcase meat and meat products,Pate and delicatessen type sausage,14,2004
Non-carcase meat and meat products,Pate and delicatessen type sausage,13,2005
Non-carcase meat and meat products,Pate and delicatessen type sausage,13,2006
Non-carcase meat and meat products,Pate and delicatessen type sausage,13,2007
Non-carcase meat and meat products,Pate and delicatessen type sausage,15,2008
Non-carcase meat and meat products,Pate and delicatessen type sausage,13,2009
Non-carcase meat and meat products,Pate and delicatessen type sausage,17,2010
Non-carcase meat and meat products,Pate and delicatessen type sausage,16,2011
Non-carcase meat and meat products,Pate and delicatessen type sausage,15,2012
Non-carcase meat and meat products,Pate and delicatessen type sausage,16,2013
Non-carcase meat and meat products,Pate and delicatessen type sausage,17,2014
Non-carcase meat and meat products,Meat pastes and spreads,10,1974
Non-carcase meat and meat products,Meat pastes and spreads,10,1975
Non-carcase meat and meat products,Meat pastes and spreads,9,1976
Non-carcase meat and meat products,Meat pastes and spreads,11,1977
Non-carcase meat and meat products,Meat pastes and spreads,6,1978
Non-carcase meat and meat products,Meat pastes and spreads,6,1979
Non-carcase meat and meat products,Meat pastes and spreads,5,1980
Non-carcase meat and meat products,Meat pastes and spreads,6,1981
Non-carcase meat and meat products,Meat pastes and spreads,5,1982
Non-carcase meat and meat products,Meat pastes and spreads,4,1983
Non-carcase meat and meat products,Meat pastes and spreads,5,1984
Non-carcase meat and meat products,Meat pastes and spreads,4,1985
Non-carcase meat and meat products,Meat pastes and spreads,4,1986
Non-carcase meat and meat products,Meat pastes and spreads,3,1987
Non-carcase meat and meat products,Meat pastes and spreads,4,1988
Non-carcase meat and meat products,Meat pastes and spreads,5,1989
Non-carcase meat and meat products,Meat pastes and spreads,4,1990
Non-carcase meat and meat products,Meat pastes and spreads,4,1991
Non-carcase meat and meat products,Meat pastes and spreads,4,1992
Non-carcase meat and meat products,Meat pastes and spreads,4,1993
Non-carcase meat and meat products,Meat pastes and spreads,3,1994
Non-carcase meat and meat products,Meat pastes and spreads,3,1995
Non-carcase meat and meat products,Meat pastes and spreads,3,1996
Non-carcase meat and meat products,Meat pastes and spreads,2,1997
Non-carcase meat and meat products,Meat pastes and spreads,2,1998
Non-carcase meat and meat products,Meat pastes and spreads,3,1999
Non-carcase meat and meat products,Meat pastes and spreads,2,2000
Non-carcase meat and meat products,Meat pastes and spreads,2,2001
Non-carcase meat and meat products,Meat pastes and spreads,2,2002
Non-carcase meat and meat products,Meat pastes and spreads,1,2003
Non-carcase meat and meat products,Meat pastes and spreads,1,2004
Non-carcase meat and meat products,Meat pastes and spreads,1,2005
Non-carcase meat and meat products,Meat pastes and spreads,1,2006
Non-carcase meat and meat products,Meat pastes and spreads,1,2007
Non-carcase meat and meat products,Meat pastes and spreads,1,2008
Non-carcase meat and meat products,Meat pastes and spreads,1,2009
Non-carcase meat and meat products,Meat pastes and spreads,1,2010
Non-carcase meat and meat products,Meat pastes and spreads,1,2011
Non-carcase meat and meat products,Meat pastes and spreads,1,2012
Non-carcase meat and meat products,Meat pastes and spreads,1,2013
Non-carcase meat and meat products,Meat pastes and spreads,1,2014
Non-carcase meat and meat products,Takeaway meats,16,1974
Non-carcase meat and meat products,Takeaway meats,16,1975
Non-carcase meat and meat products,Takeaway meats,15,1976
Non-carcase meat and meat products,Takeaway meats,17,1977
Non-carcase meat and meat products,Takeaway meats,20,1978
Non-carcase meat and meat products,Takeaway meats,23,1979
Non-carcase meat and meat products,Takeaway meats,25,1980
Non-carcase meat and meat products,Takeaway meats,31,1981
Non-carcase meat and meat products,Takeaway meats,32,1982
Non-carcase meat and meat products,Takeaway meats,35,1983
Non-carcase meat and meat products,Takeaway meats,44,1984
Non-carcase meat and meat products,Takeaway meats,36,1985
Non-carcase meat and meat products,Takeaway meats,37,1986
Non-carcase meat and meat products,Takeaway meats,41,1987
Non-carcase meat and meat products,Takeaway meats,40,1988
Non-carcase meat and meat products,Takeaway meats,49,1989
Non-carcase meat and meat products,Takeaway meats,51,1990
Non-carcase meat and meat products,Takeaway meats,52,1991
Non-carcase meat and meat products,Takeaway meats,55,1992
Non-carcase meat and meat products,Takeaway meats,63,1993
Non-carcase meat and meat products,Takeaway meats,59,1994
Non-carcase meat and meat products,Takeaway meats,66,1995
Non-carcase meat and meat products,Takeaway meats,70,1996
Non-carcase meat and meat products,Takeaway meats,65,1997
Non-carcase meat and meat products,Takeaway meats,72,1998
Non-carcase meat and meat products,Takeaway meats,70,1999
Non-carcase meat and meat products,Takeaway meats,63,2000
Non-carcase meat and meat products,Takeaway meats,58,2001
Non-carcase meat and meat products,Takeaway meats,59,2002
Non-carcase meat and meat products,Takeaway meats,60,2003
Non-carcase meat and meat products,Takeaway meats,61,2004
Non-carcase meat and meat products,Takeaway meats,59,2005
Non-carcase meat and meat products,Takeaway meats,57,2006
Non-carcase meat and meat products,Takeaway meats,58,2007
Non-carcase meat and meat products,Takeaway meats,53,2008
Non-carcase meat and meat products,Takeaway meats,51,2009
Non-carcase meat and meat products,Takeaway meats,52,2010
Non-carcase meat and meat products,Takeaway meats,49,2011
Non-carcase meat and meat products,Takeaway meats,49,2012
Non-carcase meat and meat products,Takeaway meats,47,2013
Non-carcase meat and meat products,Takeaway meats,50,2014
